# ROUTE RESULTS
# This file is written with the purpose to be easily read by plot_route.py. Read README.md file to get more information about it
# Fields arrangement:
# Node number | Node ID | Node longitude | Node latitude | Node longitude | Node name
         1 |  240949599 |  41.38334 |  2.18177 | (null) 
         2 |  240950216 |  41.38327 |  2.18190 | (null) 
         3 |  240967258 |  41.38337 |  2.18198 | (null) 
         4 |  240967260 |  41.38337 |  2.18203 | (null) 
         5 |   30884392 |  41.38341 |  2.18207 | (null) 
         6 |  240969743 |  41.38321 |  2.18252 | (null) 
         7 |  240969924 |  41.38355 |  2.18275 | (null) 
         8 |   30884396 |  41.38342 |  2.18304 | (null) 
         9 |  242284801 |  41.38310 |  2.18368 | (null) 
        10 |  190971704 |  41.38304 |  2.18379 | (null) 
        11 |  190971705 |  41.38318 |  2.18391 | (null) 
        12 |  243345600 |  41.38374 |  2.18439 | (null) 
        13 |  243345653 |  41.38401 |  2.18461 | (null) 
        14 |  190971708 |  41.38438 |  2.18493 | (null) 
        15 |  190972365 |  41.38551 |  2.18586 | (null) 
        16 |  243047531 |  41.38554 |  2.18594 | (null) 
        17 |   71709903 |  41.38559 |  2.18587 | (null) 
        18 |  312680843 |  41.38564 |  2.18580 | (null) 
        19 |  243346367 |  41.38699 |  2.18401 | (null) 
        20 |  243047502 |  41.38800 |  2.18268 | (null) 
        21 |  253773690 |  41.38809 |  2.18276 | (null) 
        22 |  506131384 |  41.38876 |  2.18367 | (null) 
        23 |  438231081 |  41.39078 |  2.18637 | (null) 
        24 | 1498715748 |  41.39087 |  2.18624 | (null) 
        25 |  330028810 |  41.39053 |  2.18577 | (null) 
        26 |   30243128 |  41.38967 |  2.18461 | (null) 
        27 |   30243127 |  41.39053 |  2.18347 | (null) 
        28 |   30243126 |  41.39141 |  2.18241 | (null) 
        29 |   30243125 |  41.39215 |  2.18133 | (null) 
        30 | 1482469066 |  41.39227 |  2.18116 | (null) 
        31 |  463164952 |  41.39232 |  2.18120 | Arc de Triomf 
        32 | 1417676350 |  41.39170 |  2.18057 | (null) 
        33 | 1417675813 |  41.38967 |  2.17439 | (null) 
        34 | 1417675812 |  41.38771 |  2.16929 | Catalunya 
        35 |  462295951 |  41.38588 |  2.16434 | Universitat 
        36 | 1417675810 |  41.38516 |  2.16243 | (null) 
        37 |  463164953 |  41.38265 |  2.15906 | Urgell 
        38 |  463164954 |  41.37924 |  2.15455 | Rocafort 
        39 | 1417675800 |  41.37647 |  2.15087 | (null) 
        40 | 1417675798 |  41.37514 |  2.14942 | Espanya 
        41 |  108242317 |  41.37498 |  2.14924 | Espanya 
        42 | 1481602924 |  41.37498 |  2.14924 | (null) 
        43 |  463272130 |  41.36753 |  2.13944 | Magòria-La Campana 
        44 |  463272134 |  41.36153 |  2.13099 | Ildefons Cerdà 
        45 |  951428771 |  41.36111 |  2.13039 | (null) 
        46 |  463272136 |  41.35714 |  2.12466 | Europa-Fira 
        47 |  463272139 |  41.35476 |  2.11690 | Gornal 
        48 | 1500119405 |  41.35467 |  2.11579 | (null) 
        49 | 1118408118 |  41.35468 |  2.11572 | (null) 
        50 | 1118396319 |  41.35468 |  2.11562 | (null) 
        51 | 1118396219 |  41.35000 |  2.11511 | (null) 
        52 | 1118396266 |  41.34842 |  2.11493 | (null) 
        53 | 1118396329 |  41.34571 |  2.11471 | (null) 
        54 | 1118396275 |  41.34467 |  2.11461 | (null) 
        55 | 1118396214 |  41.34399 |  2.11458 | (null) 
        56 | 1118396334 |  41.34132 |  2.11426 | (null) 
        57 | 1118396268 |  41.34073 |  2.11418 | (null) 
        58 | 1118396318 |  41.34019 |  2.11389 | (null) 
        59 | 1118396258 |  41.33964 |  2.11349 | (null) 
        60 | 1118396315 |  41.33914 |  2.11297 | (null) 
        61 | 1118396321 |  41.33880 |  2.11255 | (null) 
        62 | 1118396306 |  41.33832 |  2.11183 | (null) 
        63 | 1118396297 |  41.33796 |  2.11101 | (null) 
        64 | 1118396274 |  41.33764 |  2.11011 | (null) 
        65 | 1118396261 |  41.33680 |  2.10782 | (null) 
        66 | 1118396251 |  41.33622 |  2.10599 | (null) 
        67 | 1118396340 |  41.33548 |  2.10376 | (null) 
        68 | 1118396217 |  41.33455 |  2.10101 | (null) 
        69 | 1118396301 |  41.33355 |  2.09798 | (null) 
        70 | 1118396201 |  41.33187 |  2.09337 | (null) 
        71 | 1118396336 |  41.33087 |  2.09044 | (null) 
        72 | 1118396256 |  41.32985 |  2.08749 | (null) 
        73 | 1118396303 |  41.32943 |  2.08616 | (null) 
        74 | 1118396305 |  41.32900 |  2.08496 | (null) 
        75 | 1118396276 |  41.32819 |  2.08257 | (null) 
        76 | 1118396247 |  41.32788 |  2.08165 | (null) 
