# ROUTE RESULTS
# This file is written with the purpose to be easily read by plot_route.py. Read README.md file to get more information about it
# Fields arrangement:
# Node number | Node ID | Node longitude | Node latitude | Node longitude | Node name
         1 |  319311219 |  41.50253 |  2.10484 | (null) 
         2 |  319311171 |  41.50220 |  2.10544 | (null) 
         3 |  319306117 |  41.50025 |  2.10844 | (null) 
         4 |  319306146 |  41.50015 |  2.10843 | (null) 
         5 |  675649624 |  41.49821 |  2.11152 | (null) 
         6 |  319303075 |  41.49804 |  2.11166 | (null) 
         7 |  319303074 |  41.49808 |  2.11169 | (null) 
         8 |  319303095 |  41.49814 |  2.11176 | (null) 
         9 |  319303094 |  41.49817 |  2.11183 | (null) 
        10 |  319303093 |  41.49818 |  2.11195 | (null) 
        11 |  319303091 |  41.49815 |  2.11207 | (null) 
        12 |  319303090 |  41.49811 |  2.11212 | (null) 
        13 |  319303089 |  41.49805 |  2.11217 | (null) 
        14 |  675649625 |  41.49824 |  2.11234 | (null) 
        15 |  319302631 |  41.49958 |  2.11462 | (null) 
        16 |  319302632 |  41.49957 |  2.11472 | (null) 
        17 |  358396937 |  41.49952 |  2.11495 | (null) 
        18 |  358396948 |  41.49940 |  2.11511 | (null) 
        19 |  656729970 |  41.49911 |  2.11555 | (null) 
        20 |  656729974 |  41.49862 |  2.11638 | (null) 
        21 |  656729984 |  41.49854 |  2.11648 | (null) 
        22 |  358396955 |  41.49822 |  2.11687 | (null) 
        23 |  358396901 |  41.49806 |  2.11695 | (null) 
        24 |  553367576 |  41.49796 |  2.11694 | (null) 
        25 |  358396845 |  41.49789 |  2.11697 | (null) 
        26 |  553367632 |  41.49781 |  2.11704 | (null) 
        27 |  358396829 |  41.49776 |  2.11713 | (null) 
        28 |  553367724 |  41.49772 |  2.11725 | (null) 
        29 |  358396814 |  41.49772 |  2.11733 | (null) 
        30 |  358396791 |  41.49776 |  2.11751 | (null) 
        31 |  358409864 |  41.49767 |  2.11800 | (null) 
        32 |  358409866 |  41.49718 |  2.11929 | (null) 
        33 |  364230630 |  41.49677 |  2.12070 | (null) 
        34 |  358409868 |  41.49620 |  2.12268 | (null) 
        35 |  358412761 |  41.49523 |  2.12453 | (null) 
        36 |  622632688 |  41.49452 |  2.12584 | (null) 
